"country","v30","v31","v22","v23","v24","v34","F1","F2","att_eco","v21","v21d","TIME","gini_index"
"Austria",5,5,5,1,3,1,9.3,6.72,16.02,5,1,2018,0.28
"Austria",5,5,2,3,1,1,9.3,4.93,14.23,5,1,2018,0.28
"Austria",5,5,5,4,4,3,9.3,10.92,20.22,5,1,2018,0.28
"Austria",5,5,5,4,4,2,9.3,10.27,19.57,5,1,2018,0.28
"Austria",5,5,5,5,4,4,9.3,12.33,21.63,5,1,2018,0.28
"Austria",5,5,4,4,4,4,9.3,10.88,20.18,4,1,2018,0.28
"Austria",4,4,5,5,4,3,7.44,11.68,19.12,4,1,2018,0.28
"Austria",4,4,2,4,4,2,7.44,8.2,15.64,5,1,2018,0.28
"Austria",5,5,5,5,5,4,9.3,12.95,22.25,5,1,2018,0.28
"Austria",5,5,5,5,5,5,9.3,13.6,22.9,5,1,2018,0.28
"Austria",3,2,4,5,5,1,4.65,10.31,14.96,5,1,2018,0.28
"Austria",5,5,5,5,4,3,9.3,11.68,20.98,5,1,2018,0.28
"Austria",5,5,5,5,4,2,9.3,11.03,20.33,5,1,2018,0.28
"Austria",5,5,4,4,5,1,9.3,9.55,18.85,5,1,2018,0.28
"Austria",5,5,3,4,4,1,9.3,8.24,17.54,5,1,2018,0.28
"Austria",4,5,3,4,2,2,8.37,7.65,16.02,4,1,2018,0.28
"Austria",4,4,2,4,4,5,7.44,10.15,17.59,4,1,2018,0.28
"Austria",5,5,5,5,4,2,9.3,11.03,20.33,5,1,2018,0.28
"Austria",5,3,4,4,5,2,7.44,10.2,17.64,5,1,2018,0.28
"Austria",3,3,1,1,2,3,5.58,4.64,10.22,3,0,2018,0.28
"Austria",5,5,5,4,4,1,9.3,9.62,18.92,4,1,2018,0.28
"Austria",4,4,5,3,3,1,7.44,8.24,15.68,5,1,2018,0.28
"Austria",5,5,5,4,4,3,9.3,10.92,20.22,5,1,2018,0.28
"Austria",5,3,4,3,4,2,7.44,8.82,16.26,5,1,2018,0.28
"Austria",5,5,5,4,4,4,9.3,11.57,20.87,5,1,2018,0.28
"Austria",5,5,5,5,4,5,9.3,12.98,22.28,5,1,2018,0.28
"Austria",1,1,3,5,3,3,1.86,9.68,11.54,3,0,2018,0.28
"Austria",5,1,5,4,5,1,5.58,10.24,15.82,5,1,2018,0.28
"Austria",4,4,4,2,4,3,7.44,8.71,16.15,5,1,2018,0.28
"Austria",5,5,5,5,5,1,9.3,11,20.3,5,1,2018,0.28
"Austria",2,2,3,4,3,1,3.72,7.62,11.34,2,0,2018,0.28
"Austria",3,2,4,4,4,5,4.65,11.53,16.18,5,1,2018,0.28
"Austria",1,1,3,2,3,2,1.86,6.75,8.61,4,1,2018,0.28
"Austria",5,5,5,5,5,3,9.3,12.3,21.6,5,1,2018,0.28
"Austria",4,4,4,2,5,3,7.44,9.33,16.77,5,1,2018,0.28
"Austria",5,2,5,1,5,1,6.51,7.96,14.47,5,1,2018,0.28
"Austria",5,5,4,3,4,2,9.3,8.82,18.12,5,1,2018,0.28
"Austria",2,2,2,4,5,3,3.72,9.47,13.19,5,1,2018,0.28
"Austria",3,2,4,4,4,3,4.65,10.23,14.88,4,1,2018,0.28
"Austria",5,5,5,4,5,3,9.3,11.54,20.84,5,1,2018,0.28
"Austria",5,5,5,4,4,2,9.3,10.27,19.57,5,1,2018,0.28
"Austria",5,5,5,5,5,3,9.3,12.3,21.6,5,1,2018,0.28
"Austria",5,5,5,3,5,2,9.3,10.13,19.43,5,1,2018,0.28
"Austria",5,5,5,3,5,2,9.3,10.13,19.43,5,1,2018,0.28
"Austria",5,5,5,3,5,3,9.3,10.78,20.08,5,1,2018,0.28
"Austria",5,5,5,4,4,2,9.3,10.27,19.57,5,1,2018,0.28
"Austria",5,5,5,3,3,1,9.3,8.24,17.54,5,1,2018,0.28
"Austria",5,5,5,5,2,1,9.3,9.14,18.44,4,1,2018,0.28
"Austria",5,5,5,5,2,1,9.3,9.14,18.44,4,1,2018,0.28
"Austria",5,5,5,5,3,1,9.3,9.76,19.06,5,1,2018,0.28
"Austria",2,2,4,4,3,2,3.72,8.96,12.68,3,0,2018,0.28
"Austria",3,4,4,5,3,1,6.51,9.07,15.58,4,1,2018,0.28
"Austria",2,1,4,4,2,2,2.79,8.34,11.13,4,1,2018,0.28
"Austria",4,4,5,5,5,4,7.44,12.95,20.39,5,1,2018,0.28
"Austria",5,5,5,2,3,5,9.3,10.08,19.38,5,1,2018,0.28
"Austria",2,2,4,5,2,1,3.72,8.45,12.17,5,1,2018,0.28
"Austria",3,3,4,4,2,1,5.58,7.69,13.27,4,1,2018,0.28
"Austria",5,5,5,5,2,1,9.3,9.14,18.44,5,1,2018,0.28
"Austria",5,5,5,5,3,1,9.3,9.76,19.06,4,1,2018,0.28
"Austria",4,4,5,4,4,3,7.44,10.92,18.36,5,1,2018,0.28
"Austria",2,2,5,5,3,4,3.72,11.71,15.43,5,1,2018,0.28
"Austria",4,4,3,4,4,4,7.44,10.19,17.63,4,1,2018,0.28
"Austria",2,2,4,4,2,1,3.72,7.69,11.41,4,1,2018,0.28
"Austria",3,4,5,3,3,3,6.51,9.54,16.05,5,1,2018,0.28
"Austria",4,4,5,5,4,1,7.44,10.38,17.82,5,1,2018,0.28
"Austria",5,5,5,4,4,2,9.3,10.27,19.57,5,1,2018,0.28
"Austria",5,4,4,5,5,2,8.37,10.96,19.33,4,1,2018,0.28
"Austria",5,5,4,4,4,4,9.3,10.88,20.18,4,1,2018,0.28
"Austria",5,5,5,3,4,2,9.3,9.51,18.81,5,1,2018,0.28
"Austria",4,4,5,4,4,4,7.44,11.57,19.01,5,1,2018,0.28
"Austria",3,4,3,3,4,2,6.51,8.13,14.64,4,1,2018,0.28
"Austria",5,5,4,3,4,3,9.3,9.47,18.77,4,1,2018,0.28
"Austria",5,4,3,3,5,3,8.37,9.4,17.77,3,0,2018,0.28
"Austria",3,3,4,5,4,4,5.58,11.64,17.22,3,0,2018,0.28
"Austria",5,5,5,4,4,5,9.3,12.22,21.52,4,1,2018,0.28
"Austria",5,5,5,3,4,4,9.3,10.81,20.11,5,1,2018,0.28
"Austria",5,5,5,2,4,4,9.3,10.05,19.35,5,1,2018,0.28
"Austria",5,5,4,2,4,4,9.3,9.36,18.66,5,1,2018,0.28
"Austria",5,5,4,2,4,4,9.3,9.36,18.66,5,1,2018,0.28
"Austria",4,3,5,3,4,3,6.51,10.16,16.67,5,1,2018,0.28
"Austria",5,5,4,4,4,3,9.3,10.23,19.53,4,1,2018,0.28
"Austria",3,3,5,3,3,4,5.58,10.19,15.77,4,1,2018,0.28
"Austria",2,3,5,3,3,5,4.65,10.84,15.49,4,1,2018,0.28
"Austria",2,2,4,3,2,2,3.72,7.58,11.3,4,1,2018,0.28
"Austria",4,3,4,4,4,3,6.51,10.23,16.74,4,1,2018,0.28
"Austria",5,4,4,4,4,5,8.37,11.53,19.9,4,1,2018,0.28
"Austria",4,4,3,3,3,2,7.44,7.51,14.95,5,1,2018,0.28
"Austria",4,5,5,4,5,3,8.37,11.54,19.91,5,1,2018,0.28
"Austria",1,4,5,5,4,1,4.65,10.38,15.03,5,1,2018,0.28
"Austria",4,4,3,4,3,2,7.44,8.27,15.71,4,1,2018,0.28
"Austria",5,5,5,4,3,2,9.3,9.65,18.95,5,1,2018,0.28
"Austria",4,4,5,4,4,3,7.44,10.92,18.36,5,1,2018,0.28
"Austria",5,5,5,5,5,2,9.3,11.65,20.95,5,1,2018,0.28
"Austria",5,4,4,4,4,4,8.37,10.88,19.25,4,1,2018,0.28
"Austria",5,5,4,2,4,5,9.3,10.01,19.31,5,1,2018,0.28
"Austria",5,5,4,3,4,4,9.3,10.12,19.42,5,1,2018,0.28
"Austria",5,5,5,2,4,4,9.3,10.05,19.35,5,1,2018,0.28
"Austria",5,5,4,2,4,4,9.3,9.36,18.66,5,1,2018,0.28
"Austria",5,5,4,2,4,4,9.3,9.36,18.66,5,1,2018,0.28
"Austria",4,4,4,2,2,3,7.44,7.47,14.91,4,1,2018,0.28
"Austria",3,3,4,2,3,4,5.58,8.74,14.32,4,1,2018,0.28
"Austria",4,4,4,4,3,4,7.44,10.26,17.7,4,1,2018,0.28
"Austria",2,4,3,2,4,2,5.58,7.37,12.95,3,0,2018,0.28
"Austria",5,3,2,5,1,2,7.44,7.1,14.54,4,1,2018,0.28
"Austria",3,4,2,3,4,4,6.51,8.74,15.25,5,1,2018,0.28
"Austria",2,3,3,4,3,2,4.65,8.27,12.92,4,1,2018,0.28
"Austria",4,3,4,2,5,3,6.51,9.33,15.84,4,1,2018,0.28
"Austria",5,5,5,4,4,2,9.3,10.27,19.57,5,1,2018,0.28
"Austria",4,4,4,4,2,4,7.44,9.64,17.08,4,1,2018,0.28
"Austria",5,5,4,4,4,4,9.3,10.88,20.18,5,1,2018,0.28
"Austria",3,4,5,5,5,2,6.51,11.65,18.16,4,1,2018,0.28
"Austria",4,4,5,5,5,5,7.44,13.6,21.04,5,1,2018,0.28
"Austria",5,5,5,5,2,5,9.3,11.74,21.04,5,1,2018,0.28
"Austria",1,2,3,3,3,1,2.79,6.86,9.65,4,1,2018,0.28
"Austria",3,3,5,4,3,3,5.58,10.3,15.88,5,1,2018,0.28
"Austria",4,5,2,5,1,5,8.37,9.05,17.42,4,1,2018,0.28
"Austria",5,5,5,3,4,4,9.3,10.81,20.11,4,1,2018,0.28
"Austria",4,4,4,4,4,5,7.44,11.53,18.97,4,1,2018,0.28
"Austria",5,4,4,2,5,4,8.37,9.98,18.35,4,1,2018,0.28
"Austria",5,4,4,5,4,1,8.37,9.69,18.06,4,1,2018,0.28
"Austria",5,5,4,4,1,1,9.3,7.07,16.37,4,1,2018,0.28
"Austria",3,3,5,5,4,3,5.58,11.68,17.26,5,1,2018,0.28
"Austria",2,2,4,4,3,3,3.72,9.61,13.33,3,0,2018,0.28
"Austria",5,4,3,5,5,1,8.37,9.62,17.99,5,1,2018,0.28
"Austria",2,2,4,4,2,4,3.72,9.64,13.36,4,1,2018,0.28
"Austria",5,5,4,4,2,2,9.3,8.34,17.64,4,1,2018,0.28
"Austria",2,2,4,4,4,4,3.72,10.88,14.6,4,1,2018,0.28
"Austria",1,1,4,4,4,4,1.86,10.88,12.74,4,1,2018,0.28
"Austria",4,4,4,4,4,3,7.44,10.23,17.67,4,1,2018,0.28
"Austria",4,3,5,3,4,3,6.51,10.16,16.67,4,1,2018,0.28
"Austria",3,3,3,3,4,2,5.58,8.13,13.71,5,1,2018,0.28
"Austria",4,4,4,4,3,1,7.44,8.31,15.75,5,1,2018,0.28
"Austria",3,2,3,4,4,4,4.65,10.19,14.84,5,1,2018,0.28
"Austria",2,2,5,3,4,4,3.72,10.81,14.53,4,1,2018,0.28
"Austria",2,3,5,3,4,5,4.65,11.46,16.11,4,1,2018,0.28
"Austria",3,2,5,3,4,5,4.65,11.46,16.11,4,1,2018,0.28
"Austria",2,2,4,5,2,1,3.72,8.45,12.17,5,1,2018,0.28
"Austria",4,4,4,3,4,5,7.44,10.77,18.21,4,1,2018,0.28
"Austria",4,4,5,4,3,2,7.44,9.65,17.09,5,1,2018,0.28
"Austria",3,4,4,3,3,2,6.51,8.2,14.71,5,1,2018,0.28
"Austria",3,2,3,5,4,3,4.65,10.3,14.95,4,1,2018,0.28
"Austria",3,3,5,4,4,3,5.58,10.92,16.5,4,1,2018,0.28
"Austria",2,3,4,4,4,3,4.65,10.23,14.88,4,1,2018,0.28
"Austria",4,4,4,3,1,3,7.44,7.61,15.05,5,1,2018,0.28
"Austria",1,1,4,4,5,3,1.86,10.85,12.71,5,1,2018,0.28
"Austria",2,2,4,4,3,4,3.72,10.26,13.98,3,0,2018,0.28
"Austria",4,4,1,5,4,2,7.44,8.27,15.71,5,1,2018,0.28
"Austria",3,2,5,3,4,4,4.65,10.81,15.46,4,1,2018,0.28
"Austria",4,2,4,4,3,3,5.58,9.61,15.19,4,1,2018,0.28
"Austria",5,5,5,2,3,2,9.3,8.13,17.43,4,1,2018,0.28
"Austria",5,5,5,5,5,3,9.3,12.3,21.6,5,1,2018,0.28
"Austria",2,2,4,4,4,4,3.72,10.88,14.6,4,1,2018,0.28
"Austria",4,5,5,5,5,4,8.37,12.95,21.32,5,1,2018,0.28
"Austria",5,5,3,3,4,3,9.3,8.78,18.08,5,1,2018,0.28
"Austria",2,2,2,3,4,4,3.72,8.74,12.46,2,0,2018,0.28
"Austria",2,2,3,3,4,4,3.72,9.43,13.15,2,0,2018,0.28
"Austria",4,3,1,3,3,3,6.51,6.78,13.29,4,1,2018,0.28
"Austria",4,4,4,4,3,3,7.44,9.61,17.05,4,1,2018,0.28
"Austria",2,2,4,2,4,3,3.72,8.71,12.43,5,1,2018,0.28
"Austria",1,1,1,3,4,5,1.86,8.7,10.56,5,1,2018,0.28
"Austria",5,5,5,4,4,2,9.3,10.27,19.57,5,1,2018,0.28
"Austria",5,5,5,2,4,4,9.3,10.05,19.35,5,1,2018,0.28
"Austria",5,5,5,2,4,4,9.3,10.05,19.35,5,1,2018,0.28
"Austria",5,5,4,4,4,4,9.3,10.88,20.18,4,1,2018,0.28
"Austria",5,5,4,4,4,4,9.3,10.88,20.18,4,1,2018,0.28
"Austria",5,5,5,5,5,5,9.3,13.6,22.9,5,1,2018,0.28
"Austria",5,5,5,5,3,1,9.3,9.76,19.06,5,1,2018,0.28
"Austria",5,5,5,5,2,1,9.3,9.14,18.44,5,1,2018,0.28
"Austria",5,5,5,3,1,2,9.3,7.65,16.95,5,1,2018,0.28
"Austria",4,4,5,5,1,1,7.44,8.52,15.96,5,1,2018,0.28
"Austria",5,3,4,5,5,1,7.44,10.31,17.75,5,1,2018,0.28
"Austria",5,1,3,1,4,3,5.58,7.26,12.84,5,1,2018,0.28
"Austria",5,5,5,5,5,2,9.3,11.65,20.95,5,1,2018,0.28
"Austria",4,4,4,4,4,3,7.44,10.23,17.67,5,1,2018,0.28
"Austria",3,3,2,2,3,4,5.58,7.36,12.94,3,0,2018,0.28
"Austria",4,4,4,4,2,4,7.44,9.64,17.08,5,1,2018,0.28
"Austria",3,3,4,3,4,3,5.58,9.47,15.05,4,1,2018,0.28
"Austria",3,3,4,4,4,4,5.58,10.88,16.46,4,1,2018,0.28
"Austria",4,4,4,2,4,2,7.44,8.06,15.5,3,0,2018,0.28
"Austria",5,3,4,4,4,4,7.44,10.88,18.32,4,1,2018,0.28
"Austria",3,3,3,3,4,4,5.58,9.43,15.01,3,0,2018,0.28
"Austria",4,4,4,4,3,4,7.44,10.26,17.7,3,0,2018,0.28
"Austria",4,4,4,4,2,2,7.44,8.34,15.78,4,1,2018,0.28
"Austria",2,2,3,2,2,2,3.72,6.13,9.85,3,0,2018,0.28
"Austria",4,4,4,2,2,2,7.44,6.82,14.26,3,0,2018,0.28
"Austria",5,5,5,3,2,2,9.3,8.27,17.57,4,1,2018,0.28
"Austria",4,4,5,5,4,2,7.44,11.03,18.47,5,1,2018,0.28
"Austria",5,5,4,4,3,3,9.3,9.61,18.91,4,1,2018,0.28
"Austria",5,5,5,2,2,4,9.3,8.81,18.11,5,1,2018,0.28
"Austria",4,3,4,4,4,4,6.51,10.88,17.39,5,1,2018,0.28
"Austria",2,3,5,2,4,1,4.65,8.1,12.75,4,1,2018,0.28
"Austria",5,5,5,3,3,1,9.3,8.24,17.54,4,1,2018,0.28
"Austria",3,1,2,3,2,2,3.72,6.2,9.92,5,1,2018,0.28
"Austria",4,4,4,3,4,4,7.44,10.12,17.56,5,1,2018,0.28
"Austria",4,4,5,4,3,3,7.44,10.3,17.74,5,1,2018,0.28
"Austria",5,5,4,4,3,3,9.3,9.61,18.91,4,1,2018,0.28
"Austria",5,5,4,4,4,3,9.3,10.23,19.53,4,1,2018,0.28
"Austria",3,3,4,3,4,3,5.58,9.47,15.05,3,0,2018,0.28
"Austria",4,3,4,4,3,2,6.51,8.96,15.47,4,1,2018,0.28
"Austria",1,1,4,4,4,2,1.86,9.58,11.44,5,1,2018,0.28
"Austria",5,5,5,3,3,1,9.3,8.24,17.54,5,1,2018,0.28
"Austria",3,3,2,3,1,2,5.58,5.58,11.16,4,1,2018,0.28
"Austria",4,4,5,3,3,3,7.44,9.54,16.98,4,1,2018,0.28
"Austria",2,2,1,1,1,1,3.72,2.72,6.44,4,1,2018,0.28
"Austria",3,3,5,3,3,3,5.58,9.54,15.12,5,1,2018,0.28
"Austria",4,4,5,4,4,3,7.44,10.92,18.36,5,1,2018,0.28
"Austria",2,2,4,2,3,5,3.72,9.39,13.11,3,0,2018,0.28
"Austria",3,3,5,4,3,1,5.58,9,14.58,3,0,2018,0.28
"Austria",2,2,4,4,3,1,3.72,8.31,12.03,4,1,2018,0.28
"Austria",1,1,3,1,4,1,1.86,5.96,7.82,2,0,2018,0.28
"Austria",5,5,4,2,4,1,9.3,7.41,16.71,4,1,2018,0.28
"Austria",3,3,4,3,4,3,5.58,9.47,15.05,4,1,2018,0.28
"Austria",5,5,5,5,4,5,9.3,12.98,22.28,4,1,2018,0.28
"Austria",5,5,5,1,5,5,9.3,10.56,19.86,5,1,2018,0.28
"Austria",2,2,4,4,4,4,3.72,10.88,14.6,4,1,2018,0.28
"Austria",2,1,5,3,4,5,2.79,11.46,14.25,4,1,2018,0.28
"Austria",4,2,4,5,4,5,5.58,12.29,17.87,3,0,2018,0.28
"Austria",3,3,5,1,5,4,5.58,9.91,15.49,4,1,2018,0.28
"Austria",4,5,4,4,2,1,8.37,7.69,16.06,4,1,2018,0.28
"Austria",3,3,5,3,5,2,5.58,10.13,15.71,5,1,2018,0.28
"Austria",5,5,5,4,5,1,9.3,10.24,19.54,5,1,2018,0.28
"Austria",3,3,3,4,3,4,5.58,9.57,15.15,5,1,2018,0.28
"Austria",4,4,3,4,5,4,7.44,10.81,18.25,5,1,2018,0.28
"Austria",5,5,5,5,4,2,9.3,11.03,20.33,5,1,2018,0.28
"Austria",5,5,4,4,3,1,9.3,8.31,17.61,5,1,2018,0.28
"Austria",5,4,5,5,4,1,8.37,10.38,18.75,5,1,2018,0.28
"Austria",4,5,5,5,4,1,8.37,10.38,18.75,5,1,2018,0.28
"Austria",5,4,5,5,5,1,8.37,11,19.37,5,1,2018,0.28
"Austria",2,2,5,3,4,3,3.72,10.16,13.88,5,1,2018,0.28
"Austria",5,5,4,5,5,1,9.3,10.31,19.61,4,1,2018,0.28
"Austria",5,5,4,4,4,4,9.3,10.88,20.18,4,1,2018,0.28
"Austria",5,5,4,3,5,2,9.3,9.44,18.74,5,1,2018,0.28
"Austria",2,2,4,2,3,3,3.72,8.09,11.81,2,0,2018,0.28
"Austria",3,3,3,3,3,4,5.58,8.81,14.39,2,0,2018,0.28
"Austria",3,3,4,4,3,2,5.58,8.96,14.54,4,1,2018,0.28
"Austria",4,4,5,3,4,2,7.44,9.51,16.95,4,1,2018,0.28
"Austria",3,3,4,3,4,2,5.58,8.82,14.4,4,1,2018,0.28
"Austria",2,3,5,3,3,3,4.65,9.54,14.19,4,1,2018,0.28
"Austria",3,3,4,4,3,1,5.58,8.31,13.89,4,1,2018,0.28
"Austria",4,4,5,3,3,4,7.44,10.19,17.63,5,1,2018,0.28
"Austria",2,2,3,4,4,1,3.72,8.24,11.96,5,1,2018,0.28
"Austria",3,3,4,4,3,2,5.58,8.96,14.54,5,1,2018,0.28
"Austria",4,4,4,4,4,4,7.44,10.88,18.32,3,0,2018,0.28
"Austria",3,3,1,1,1,2,5.58,3.37,8.95,1,0,2018,0.28
"Austria",2,2,5,4,2,3,3.72,9.68,13.4,5,1,2018,0.28
"Austria",4,3,5,3,3,4,6.51,10.19,16.7,5,1,2018,0.28
"Austria",3,3,3,3,3,3,5.58,8.16,13.74,3,0,2018,0.28
"Austria",3,2,3,4,3,3,4.65,8.92,13.57,4,1,2018,0.28
"Austria",2,2,3,4,4,3,3.72,9.54,13.26,3,0,2018,0.28
"Austria",5,5,5,4,2,2,9.3,9.03,18.33,5,1,2018,0.28
"Austria",4,4,3,4,3,2,7.44,8.27,15.71,4,1,2018,0.28
"Austria",3,2,3,3,4,3,4.65,8.78,13.43,3,0,2018,0.28
"Austria",3,3,3,4,4,3,5.58,9.54,15.12,3,0,2018,0.28
"Austria",2,2,2,4,5,4,3.72,10.12,13.84,3,0,2018,0.28
"Austria",4,3,3,3,4,2,6.51,8.13,14.64,3,0,2018,0.28
"Austria",4,4,3,4,4,2,7.44,8.89,16.33,4,1,2018,0.28
"Austria",1,1,5,5,5,5,1.86,13.6,15.46,4,1,2018,0.28
"Austria",5,5,5,4,4,3,9.3,10.92,20.22,4,1,2018,0.28
"Austria",3,5,4,4,1,1,7.44,7.07,14.51,5,1,2018,0.28
"Austria",5,4,4,2,5,2,8.37,8.68,17.05,5,1,2018,0.28
"Austria",5,5,5,2,4,5,9.3,10.7,20,5,1,2018,0.28
"Austria",5,5,5,5,5,2,9.3,11.65,20.95,5,1,2018,0.28
"Austria",2,2,3,4,4,2,3.72,8.89,12.61,4,1,2018,0.28
"Austria",4,4,5,4,4,4,7.44,11.57,19.01,5,1,2018,0.28
"Austria",4,4,4,4,3,4,7.44,10.26,17.7,4,1,2018,0.28
"Austria",4,4,3,4,3,2,7.44,8.27,15.71,4,1,2018,0.28
"Austria",2,2,4,3,4,4,3.72,10.12,13.84,5,1,2018,0.28
"Austria",1,1,4,3,4,2,1.86,8.82,10.68,3,0,2018,0.28
"Austria",5,5,5,5,5,5,9.3,13.6,22.9,5,1,2018,0.28
"Austria",5,5,2,2,4,1,9.3,6.03,15.33,4,1,2018,0.28
"Austria",5,5,4,2,4,4,9.3,9.36,18.66,5,1,2018,0.28
"Austria",5,5,4,2,4,4,9.3,9.36,18.66,5,1,2018,0.28
"Austria",5,5,5,5,5,4,9.3,12.95,22.25,5,1,2018,0.28
"Austria",1,1,5,5,5,4,1.86,12.95,14.81,5,1,2018,0.28
"Austria",3,3,5,3,2,2,5.58,8.27,13.85,4,1,2018,0.28
"Austria",4,4,5,4,4,4,7.44,11.57,19.01,4,1,2018,0.28
"Austria",4,4,4,4,3,5,7.44,10.91,18.35,4,1,2018,0.28
"Austria",5,5,5,5,2,1,9.3,9.14,18.44,5,1,2018,0.28
"Austria",5,5,2,1,4,1,9.3,5.27,14.57,5,1,2018,0.28
"Austria",5,4,5,4,3,2,8.37,9.65,18.02,5,1,2018,0.28
"Austria",5,5,5,4,2,2,9.3,9.03,18.33,5,1,2018,0.28
"Austria",4,4,4,3,4,5,7.44,10.77,18.21,4,1,2018,0.28
"Austria",5,5,4,3,4,2,9.3,8.82,18.12,4,1,2018,0.28
"Austria",5,5,5,3,3,1,9.3,8.24,17.54,5,1,2018,0.28
"Austria",4,2,4,4,4,2,5.58,9.58,15.16,4,1,2018,0.28
"Austria",5,5,5,5,5,3,9.3,12.3,21.6,5,1,2018,0.28
"Austria",3,4,5,4,3,2,6.51,9.65,16.16,5,1,2018,0.28
"Austria",3,3,4,4,4,4,5.58,10.88,16.46,4,1,2018,0.28
"Austria",5,4,4,2,4,4,8.37,9.36,17.73,3,0,2018,0.28
"Austria",4,3,3,3,4,4,6.51,9.43,15.94,2,0,2018,0.28
"Austria",3,3,4,3,4,5,5.58,10.77,16.35,3,0,2018,0.28
"Austria",4,4,5,3,3,3,7.44,9.54,16.98,3,0,2018,0.28
"Austria",2,2,3,3,4,4,3.72,9.43,13.15,3,0,2018,0.28
"Austria",4,3,4,3,4,4,6.51,10.12,16.63,4,1,2018,0.28
"Austria",2,2,3,4,3,1,3.72,7.62,11.34,2,0,2018,0.28
"Austria",5,5,4,2,1,2,9.3,6.2,15.5,4,1,2018,0.28
"Austria",5,5,2,4,3,1,9.3,6.93,16.23,4,1,2018,0.28
"Austria",4,4,4,3,4,3,7.44,9.47,16.91,4,1,2018,0.28
"Austria",5,5,4,2,3,4,9.3,8.74,18.04,5,1,2018,0.28
"Austria",3,4,2,2,2,1,6.51,4.79,11.3,4,1,2018,0.28
"Austria",4,3,4,4,2,5,6.51,10.29,16.8,4,1,2018,0.28
"Austria",4,4,5,5,1,1,7.44,8.52,15.96,4,1,2018,0.28
"Austria",5,5,5,4,2,3,9.3,9.68,18.98,5,1,2018,0.28
"Austria",5,5,5,5,2,2,9.3,9.79,19.09,4,1,2018,0.28
"Austria",2,4,1,2,3,1,5.58,4.72,10.3,4,1,2018,0.28
"Austria",1,1,5,5,5,5,1.86,13.6,15.46,5,1,2018,0.28
"Austria",2,3,3,4,3,2,4.65,8.27,12.92,4,1,2018,0.28
"Austria",3,2,5,5,4,1,4.65,10.38,15.03,5,1,2018,0.28
"Austria",5,4,5,5,5,3,8.37,12.3,20.67,5,1,2018,0.28
"Austria",4,4,3,4,3,3,7.44,8.92,16.36,4,1,2018,0.28
"Austria",2,2,2,2,4,2,3.72,6.68,10.4,4,1,2018,0.28
"Austria",3,3,2,4,4,2,5.58,8.2,13.78,2,0,2018,0.28
"Austria",4,5,4,4,2,5,8.37,10.29,18.66,2,0,2018,0.28
"Austria",2,3,4,4,3,2,4.65,8.96,13.61,5,1,2018,0.28
"Austria",5,5,5,5,5,3,9.3,12.3,21.6,5,1,2018,0.28
"Austria",5,5,5,5,3,1,9.3,9.76,19.06,5,1,2018,0.28
"Austria",2,2,4,4,2,2,3.72,8.34,12.06,4,1,2018,0.28
"Austria",3,3,4,4,2,2,5.58,8.34,13.92,4,1,2018,0.28
"Austria",5,5,5,5,2,1,9.3,9.14,18.44,5,1,2018,0.28
"Austria",5,5,4,4,4,5,9.3,11.53,20.83,4,1,2018,0.28
"Austria",5,5,4,4,3,1,9.3,8.31,17.61,5,1,2018,0.28
"Austria",5,5,4,2,4,3,9.3,8.71,18.01,4,1,2018,0.28
"Austria",5,5,4,3,4,1,9.3,8.17,17.47,4,1,2018,0.28
"Austria",1,1,4,2,4,4,1.86,9.36,11.22,4,1,2018,0.28
"Austria",1,1,4,2,4,4,1.86,9.36,11.22,4,1,2018,0.28
"Austria",1,1,4,1,4,4,1.86,8.6,10.46,5,1,2018,0.28
"Austria",5,5,4,2,4,4,9.3,9.36,18.66,5,1,2018,0.28
"Austria",5,5,4,2,4,4,9.3,9.36,18.66,4,1,2018,0.28
"Austria",4,4,4,2,5,1,7.44,8.03,15.47,4,1,2018,0.28
"Austria",5,5,5,4,2,1,9.3,8.38,17.68,5,1,2018,0.28
"Austria",5,4,5,3,3,1,8.37,8.24,16.61,4,1,2018,0.28
"Austria",3,3,4,4,4,3,5.58,10.23,15.81,4,1,2018,0.28
"Austria",4,3,5,4,4,5,6.51,12.22,18.73,4,1,2018,0.28
"Austria",2,2,3,1,2,2,3.72,5.37,9.09,3,0,2018,0.28
"Austria",2,1,4,4,4,4,2.79,10.88,13.67,4,1,2018,0.28
"Austria",2,2,3,1,3,1,3.72,5.34,9.06,2,0,2018,0.28
"Austria",2,2,4,2,3,2,3.72,7.44,11.16,4,1,2018,0.28
"Austria",4,3,3,4,2,1,6.51,7,13.51,3,0,2018,0.28
"Austria",4,3,5,3,4,2,6.51,9.51,16.02,5,1,2018,0.28
"Austria",2,2,3,3,3,2,3.72,7.51,11.23,4,1,2018,0.28
"Austria",2,2,4,4,2,5,3.72,10.29,14.01,3,0,2018,0.28
"Austria",2,2,4,4,3,2,3.72,8.96,12.68,4,1,2018,0.28
"Austria",3,3,4,4,4,3,5.58,10.23,15.81,4,1,2018,0.28
"Austria",4,4,4,4,4,2,7.44,9.58,17.02,4,1,2018,0.28
"Austria",4,3,4,4,4,2,6.51,9.58,16.09,5,1,2018,0.28
"Austria",5,5,4,4,4,3,9.3,10.23,19.53,5,1,2018,0.28
"Austria",5,5,5,5,5,2,9.3,11.65,20.95,5,1,2018,0.28
"Austria",2,2,5,5,5,1,3.72,11,14.72,5,1,2018,0.28
"Austria",3,3,4,4,3,3,5.58,9.61,15.19,3,0,2018,0.28
